CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
40745696,1,56.0,5.0,5.0,0,0,1000.01
40751890,1,44.0,9.0,4.0,0,0,600.0
40757600,0,38.0,10.0,5.0,1,1,2000.0
40760776,0,58.0,24.0,9.0,2,1,1000.0
40769528,0,46.0,3.0,2.0,1,1,2100.0
40772731,0,56.0,8.0,8.0,0,0,1000.0
40773282,0,22.0,11.0,6.0,1,1,360.0
40795553,1,51.0,10.0,6.0,0,0,3000.0
40796070,1,36.0,7.0,8.0,0,0,12000.0
40799125,0,62.0,5.0,13.0,0,0,18000.0
40799630,0,74.0,11.0,9.0,0,0,33266.31
40803238,1,69.0,4.0,8.0,0,0,3000.0
40812016,0,48.0,10.0,4.0,0,0,9465.78
40826009,1,69.0,7.0,9.0,1,1,4000.0
40827560,0,52.0,8.0,4.0,0,0,10000.0
40841024,0,69.0,10.0,4.0,0,0,6107.64
40841547,0,47.0,5.0,9.0,0,0,9370.38
40845178,0,53.0,6.0,2.0,0,0,6000.0
40845690,0,66.0,15.0,8.0,0,0,6000.0
40847782,0,67.0,6.0,8.0,0,0,3000.0
40851887,0,73.0,8.0,8.0,0,0,9000.0
40855041,0,53.0,6.0,2.0,0,0,6000.0
40870601,1,74.0,7.0,11.0,0,0,1000.0
40875182,1,73.0,11.0,3.0,0,0,20503.07
40895264,0,73.0,16.0,7.0,0,0,2000.01
40900934,0,62.0,6.0,5.0,0,0,3000.0
40901442,0,63.0,6.0,3.0,0,0,6025.0
40902970,1,47.0,5.0,13.0,0,0,500.0
40903992,0,53.0,7.0,6.0,0,0,3205.0
40911294,0,38.0,15.0,4.0,2,1,1600.0
40914498,1,66.0,13.0,4.0,0,0,1000.0
40919287,0,67.0,15.0,7.0,0,0,5052.66
40919791,0,71.0,11.0,14.0,0,0,3000.0
40921834,1,56.0,9.0,5.0,0,0,6000.0
40923420,0,43.0,7.0,4.0,0,0,420.0
40936645,1,68.0,12.0,4.0,0,0,30075.0
40941878,0,60.0,14.0,4.0,1,1,720.0
40947060,1,63.0,5.0,12.0,0,0,2000.0
40956921,0,45.0,10.0,11.0,0,0,3500.0
40965742,0,64.0,11.0,2.0,0,0,6000.0
40970410,0,70.0,8.0,10.0,0,0,1141.73
40972030,0,50.0,10.0,4.0,0,0,2000.0
40977643,1,59.0,10.0,9.0,0,0,1600.0
40985409,0,42.0,9.0,5.0,1,1,8000.0
40988939,0,51.0,9.0,8.0,0,0,12105.32
40993177,1,59.0,4.0,6.0,0,0,2500.0
40999590,0,48.0,6.0,6.0,0,0,6053.35
41012340,0,69.0,8.0,8.0,0,0,6000.01
41013370,1,48.0,6.0,4.0,0,0,6000.0
41019999,0,79.0,11.0,9.0,0,0,3000.0
41031727,1,58.0,6.0,6.0,0,0,5141.25
41033762,1,78.0,9.0,3.0,0,0,18945.75
41035510,0,51.0,8.0,2.0,0,0,6000.0
41045604,0,67.0,5.0,2.0,0,0,6000.0
41048611,0,51.0,9.0,3.0,0,0,3000.0
41055332,0,62.0,8.0,2.0,0,0,6000.0
41058978,0,78.0,4.0,7.0,0,0,5800.0
41071320,0,70.0,9.0,4.0,0,0,11000.0
41084570,1,66.0,2.0,31.0,0,0,12053.35
41086661,1,50.0,9.0,6.0,0,0,6053.35
41098740,0,44.0,5.0,3.0,1,1,1000.0
41112840,1,69.0,4.0,5.0,0,0,3000.0
41122943,0,36.0,8.0,4.0,0,0,816.0
41154535,1,50.0,5.0,10.0,0,0,50.0
41158247,0,73.0,5.0,12.0,0,0,6000.0
41160896,0,60.0,4.0,5.0,0,0,5000.0
41166614,1,50.0,11.0,10.0,0,0,225.0
41169710,0,73.0,9.0,8.0,0,0,12000.0
41202564,0,52.0,4.0,2.0,0,0,11000.0
41209755,0,66.0,3.0,8.0,0,0,8535.88
41223227,0,46.0,6.0,6.0,0,0,200.0
41230436,0,33.0,14.0,8.0,3,1,2000.0
41234040,0,37.0,10.0,13.0,1,1,1105.39
41236140,0,70.0,6.0,8.0,0,0,3800.0
41240229,1,48.0,10.0,8.0,0,0,1427.01
41240733,0,69.0,12.0,4.0,1,1,6000.0
41253673,1,59.0,10.0,5.0,0,0,6053.35
41259779,0,60.0,9.0,2.0,1,1,18000.0
41278625,0,66.0,4.0,4.0,0,0,1000.0
41284722,0,63.0,7.0,4.0,0,0,11500.0
41289503,0,29.0,10.0,2.0,1,1,1500.0
41299118,1,66.0,6.0,14.0,0,0,5000.0
41301716,1,55.0,8.0,8.0,1,1,100.02
41305860,1,63.0,11.0,9.0,0,0,10600.01
41314338,0,46.0,4.0,7.0,0,0,1000.0
41318511,1,56.0,7.0,5.0,0,0,10000.0
41320095,0,65.0,12.0,2.0,1,1,6000.0
41325887,1,73.0,14.0,21.0,0,0,22000.0
41335807,0,52.0,7.0,10.0,0,0,420.01
41337370,0,62.0,5.0,8.0,0,0,12000.0
41339721,0,35.0,9.0,6.0,1,1,50.0
41341157,0,49.0,16.0,9.0,1,1,6807.84
41343451,0,53.0,10.0,5.0,0,0,4000.0
41371013,0,39.0,12.0,8.0,1,1,1000.01
41375620,0,47.0,8.0,7.0,0,0,3780.0
41386649,1,60.0,12.0,3.0,0,0,920.0
41401222,0,40.0,5.0,5.0,0,0,1250.0
41401729,0,70.0,11.0,9.0,1,1,21604.36
41403799,0,50.0,4.0,9.0,0,0,420.0
41409690,0,46.0,7.0,4.0,1,1,2000.0
41411228,1,33.0,11.0,3.0,0,0,18000.0
41415550,0,60.0,13.0,18.0,0,0,5000.0
41444002,1,52.0,13.0,2.0,0,0,12000.0
41445580,1,20.0,10.0,2.0,1,1,103.83
41451173,0,51.0,5.0,7.0,0,0,3052.66
41462922,0,39.0,7.0,9.0,1,1,6000.01
41478594,0,75.0,8.0,14.0,0,0,22252.01
41487712,0,65.0,12.0,9.0,0,0,5684.45
41496894,1,52.0,10.0,5.0,0,0,3496.03
41502169,0,66.0,11.0,10.0,1,1,30000.0
41503734,0,52.0,15.0,13.0,1,1,16500.0
41504242,0,23.0,5.0,4.0,1,1,2000.0
41505290,1,73.0,6.0,8.0,0,0,16937.6
41508426,0,69.0,10.0,6.0,0,0,12053.35
41510072,0,65.0,7.0,2.0,0,0,6000.0
41527862,1,61.0,5.0,4.0,0,0,5000.0
41528389,0,49.0,12.0,10.0,0,0,6000.0
41528400,1,67.0,7.0,24.0,0,0,6000.0
41536748,1,75.0,9.0,23.0,0,0,9000.0
41542454,0,51.0,7.0,11.0,1,1,2000.0
41550112,0,62.0,9.0,6.0,0,0,6000.0
41551712,1,60.0,11.0,30.0,0,0,22111.63
41552239,1,49.0,8.0,10.0,0,0,420.0
41565322,0,36.0,11.0,5.0,1,1,8000.0
41568496,1,39.0,12.0,6.0,1,1,12000.0
41569573,0,57.0,4.0,14.0,0,0,1000.0
41571187,1,58.0,11.0,2.0,0,0,8000.0
41573260,0,51.0,12.0,2.0,0,0,6000.0
41574879,0,51.0,5.0,30.0,0,0,3000.0
41583886,0,70.0,2.0,4.0,0,0,2500.0
41585900,0,79.0,9.0,32.0,0,0,32050.0
41596031,1,48.0,7.0,4.0,0,0,40150.0
41598832,1,70.0,8.0,16.0,0,0,52000.0
41600470,0,48.0,13.0,3.0,1,1,1000.0
41601515,0,41.0,7.0,2.0,0,0,6000.0
41607963,0,60.0,3.0,6.0,0,0,1000.0
41608480,1,33.0,4.0,8.0,0,0,500.0
41618892,1,63.0,8.0,13.0,0,0,500.0
41622563,0,73.0,6.0,5.0,0,0,3000.0
41623071,1,43.0,8.0,6.0,0,0,6107.64
41626763,0,43.0,13.0,6.0,0,0,2937.77
41648058,0,50.0,7.0,2.0,0,0,4000.0
41655321,0,66.0,7.0,8.0,0,0,9000.0
41662417,1,72.0,6.0,4.0,0,0,16000.0
41665424,0,76.0,10.0,21.0,1,1,6000.0
41669039,1,61.0,9.0,2.0,0,0,6000.0
41677082,1,43.0,4.0,2.0,0,0,2000.0
41682361,0,73.0,9.0,9.0,0,0,6000.0
41717963,1,53.0,8.0,4.0,0,0,4000.0
41720980,0,75.0,4.0,10.0,1,1,4500.0
41723068,0,57.0,7.0,9.0,0,0,2200.0
41737239,0,59.0,6.0,9.0,0,0,11323.14
41742879,0,57.0,5.0,7.0,0,0,3000.0
41747501,0,28.0,9.0,5.0,0,0,25.0
41750570,0,45.0,11.0,9.0,0,0,6053.34
41755610,0,43.0,9.0,5.0,0,0,3000.01
41761890,0,75.0,11.0,7.0,0,0,3652.66
41773227,0,79.0,10.0,8.0,1,1,15300.0
41783559,1,73.0,8.0,5.0,0,0,1500.0
41804882,0,38.0,7.0,2.0,0,0,30.0
41805927,1,77.0,7.0,11.0,0,0,5000.0
41815965,0,39.0,17.0,10.0,0,0,100.0
41817119,0,74.0,12.0,2.0,1,1,7000.0
41818166,0,32.0,19.0,11.0,3,1,2701.27
41825421,1,20.0,9.0,2.0,1,1,2000.0
41827998,1,57.0,9.0,12.0,0,0,30088.81
41829087,1,68.0,12.0,11.0,0,0,2000.0
41829591,1,78.0,7.0,14.0,0,0,6000.0
41833238,0,63.0,11.0,6.0,1,1,6053.35
41839767,1,77.0,10.0,29.0,0,0,2000.0
41840765,0,75.0,12.0,4.0,0,0,1000.0
41842822,1,64.0,9.0,4.0,0,0,11000.0
41856629,1,39.0,7.0,11.0,0,0,46919.71
41867060,1,45.0,8.0,6.0,0,0,6053.35
41875976,1,46.0,11.0,8.0,0,0,12000.0
41879041,1,41.0,10.0,8.0,1,1,2822.34
41885920,0,75.0,10.0,5.0,0,0,21000.0
41887990,0,70.0,13.0,5.0,1,1,15000.0
41894172,1,53.0,13.0,2.0,0,0,6000.0
41897791,0,63.0,14.0,5.0,1,1,3914.18
41927950,1,47.0,11.0,8.0,0,0,50.01
41928476,0,71.0,5.0,3.0,0,0,20308.51
41929480,0,50.0,12.0,6.0,0,0,3200.0
41937211,1,48.0,8.0,4.0,0,0,4000.0
41940387,0,63.0,15.0,8.0,1,1,3600.0
41951354,1,62.0,9.0,3.0,0,0,15287.45
41956097,0,56.0,11.0,7.0,0,0,6105.32
41973994,1,46.0,8.0,11.0,0,0,900.0
41992646,0,64.0,7.0,24.0,0,0,750.0
42004960,1,68.0,6.0,9.0,0,0,17000.0
42012670,1,63.0,10.0,2.0,0,0,2000.0
42042536,1,40.0,8.0,6.0,0,0,15000.0
42046256,0,39.0,17.0,7.0,2,1,6053.82
42054364,0,68.0,10.0,16.0,0,0,12000.0
42062049,1,70.0,11.0,7.0,0,0,1200.0
42062570,0,50.0,8.0,7.0,0,0,1500.0
42064203,0,75.0,11.0,31.0,0,0,1000.0
42068446,1,69.0,9.0,4.0,0,0,6000.0
42071072,0,47.0,11.0,8.0,1,1,500.0
42080551,1,62.0,6.0,5.0,0,0,5000.0
42088986,1,52.0,6.0,8.0,0,0,3000.0
42092029,0,51.0,10.0,10.0,0,0,25000.0
42094048,0,78.0,6.0,7.0,0,0,6053.35
42102695,0,58.0,7.0,4.0,0,0,10000.0
42104710,0,41.0,5.0,7.0,0,0,27000.0
42105759,0,70.0,10.0,2.0,0,0,410.0
42111872,1,61.0,13.0,8.0,0,0,20326.3
42115460,0,34.0,8.0,9.0,1,1,300.0
42119083,0,64.0,6.0,2.0,0,0,4000.0
42121126,0,76.0,4.0,5.0,0,0,14000.0
42124745,0,62.0,11.0,4.0,1,1,1000.0
42126802,0,66.0,10.0,7.0,0,0,4626.67
42151076,0,36.0,20.0,4.0,3,1,420.0
42156248,1,28.0,3.0,7.0,1,1,550.0
42156760,0,57.0,12.0,5.0,0,0,6000.0
42157295,1,62.0,12.0,9.0,0,0,1300.01
42158321,0,69.0,9.0,7.0,0,0,3400.0
42159344,1,60.0,6.0,7.0,0,0,3000.0
42162116,0,62.0,6.0,9.0,0,0,21000.01
42170020,1,58.0,9.0,4.0,0,0,9000.0
42177474,1,62.0,8.0,15.0,0,0,5000.0
42189820,1,66.0,8.0,19.0,1,1,5000.0
42190330,0,68.0,5.0,2.0,0,0,3000.0
42196584,0,55.0,8.0,5.0,0,0,9000.0
42228966,0,68.0,12.0,7.0,0,0,50.0
42229474,0,57.0,10.0,8.0,0,0,12000.0
42236128,0,72.0,10.0,5.0,0,0,2000.0
42239801,0,61.0,5.0,3.0,0,0,6000.0
42251259,0,66.0,8.0,4.0,0,0,1000.0
42254509,0,42.0,7.0,4.0,0,0,3000.0
42259667,0,49.0,11.0,2.0,1,1,6000.0
42261726,0,34.0,11.0,6.0,1,1,26156.44
42262781,0,53.0,2.0,9.0,0,0,1026.69
42268925,1,52.0,10.0,9.0,1,1,1500.0
42279390,0,74.0,7.0,5.0,0,0,3571.56
42290653,0,63.0,8.0,3.0,0,0,20679.68
42312436,0,67.0,7.0,8.0,0,0,3000.0
42315559,1,43.0,11.0,5.0,1,1,3000.0
42318647,0,32.0,11.0,3.0,1,1,5000.0
42323799,0,76.0,5.0,2.0,0,0,6000.0
42327441,1,49.0,6.0,10.0,0,0,300.01
42332151,0,37.0,17.0,5.0,2,1,1020.0
42336378,0,66.0,4.0,9.0,0,0,1000.0
42340413,1,54.0,11.0,5.0,0,0,3200.0
42341436,0,65.0,12.0,2.0,1,1,6000.0
42365491,0,65.0,14.0,9.0,0,0,4884.25
42366056,1,51.0,13.0,6.0,0,0,6053.35
42369110,0,65.0,7.0,2.0,0,0,6000.0
42370754,0,40.0,17.0,10.0,1,1,230.0
42372870,0,34.0,4.0,5.0,1,1,1960.0
42382442,0,36.0,12.0,8.0,3,1,4250.0
42385786,0,52.0,5.0,3.0,0,0,7500.0
42398314,1,68.0,11.0,15.0,1,1,8000.0
42399868,0,51.0,7.0,11.0,0,0,100.0
42419494,0,65.0,10.0,5.0,1,1,2000.0
42433926,0,51.0,7.0,8.0,0,0,3000.0
42446742,0,55.0,10.0,6.0,0,0,50.0
42452440,1,70.0,7.0,5.0,0,0,10000.0
42452955,1,40.0,12.0,7.0,1,1,15106.69
42462233,1,59.0,4.0,2.0,0,0,1000.0
42478717,0,58.0,11.0,7.0,2,1,6053.35
42490016,1,61.0,4.0,3.0,0,0,6000.0
42491551,0,56.0,3.0,11.0,0,0,3000.0
42494607,0,26.0,8.0,2.0,1,1,6000.0
42495638,0,63.0,4.0,9.0,0,0,500.0
42511005,0,70.0,8.0,4.0,0,0,6000.0
42512001,0,65.0,8.0,9.0,0,0,10100.0
42520675,0,59.0,10.0,5.0,0,0,3000.0
42523674,1,64.0,8.0,12.0,0,0,7500.0
42526274,0,77.0,10.0,16.0,0,0,12000.0
42526673,1,63.0,6.0,3.0,0,0,6000.0
42528897,1,55.0,10.0,8.0,0,0,7800.0
42537551,0,63.0,6.0,7.0,1,1,8500.0
42539830,0,48.0,7.0,5.0,0,0,600.0
42540390,1,67.0,16.0,8.0,0,0,6105.32
42541427,0,33.0,3.0,12.0,0,0,5000.0
42542423,0,46.0,8.0,8.0,0,0,3000.0
42554464,0,53.0,4.0,12.0,0,0,6053.35
42556025,1,27.0,6.0,8.0,1,1,2600.0
42567922,0,60.0,9.0,7.0,1,1,6301.96
42569437,1,51.0,15.0,8.0,0,0,10200.0
42570443,1,65.0,4.0,6.0,0,0,6053.35
42578487,0,74.0,6.0,31.0,0,0,5669.2
42592056,0,33.0,12.0,2.0,1,1,6000.0
42597775,0,65.0,7.0,9.0,0,0,50.0
42606596,0,44.0,9.0,9.0,0,0,500.0
42609110,1,46.0,9.0,8.0,1,1,9600.0
42618950,0,60.0,11.0,2.0,0,0,10000.0
42623628,0,49.0,6.0,2.0,0,0,6000.0
42624160,0,71.0,11.0,6.0,0,0,1000.0
42628913,0,77.0,7.0,19.0,0,0,12053.35
42639729,1,60.0,9.0,8.0,0,0,4000.0
42640840,0,61.0,12.0,6.0,1,1,1500.0
42652652,0,74.0,6.0,6.0,0,0,1000.0
42660078,0,66.0,12.0,33.0,1,1,5000.0
42663751,0,65.0,13.0,8.0,0,0,21000.0
42668419,0,42.0,12.0,9.0,1,1,1600.0
42668940,0,40.0,15.0,9.0,0,0,600.0
42679925,1,76.0,5.0,7.0,0,0,12106.69
42685712,0,57.0,12.0,13.0,1,1,1000.0
42686212,0,24.0,18.0,5.0,3,1,1460.0
42695645,1,69.0,8.0,3.0,0,0,6053.34
42698792,1,58.0,6.0,25.0,0,0,11000.0
42699837,0,65.0,9.0,3.0,1,1,20745.47
42700339,0,49.0,11.0,4.0,0,0,1900.0
42703540,1,44.0,8.0,8.0,0,0,28053.35
42706639,0,65.0,10.0,9.0,0,0,1600.0
42715859,0,48.0,9.0,4.0,0,0,6000.0
42717894,1,58.0,5.0,4.0,0,0,1200.0
42726818,1,55.0,9.0,8.0,0,0,11400.0
42732354,1,70.0,7.0,15.0,0,0,6000.0
42746886,0,57.0,7.0,5.0,0,0,4503.6
42749419,0,32.0,11.0,6.0,0,0,150.0
42763470,0,58.0,7.0,4.0,0,0,5000.0
42770035,1,77.0,8.0,25.0,0,0,13500.0
42772593,0,75.0,5.0,7.0,0,0,6105.32
42774669,0,72.0,7.0,20.0,0,0,2500.0
42775177,0,63.0,9.0,10.0,0,0,10700.0
42792667,0,65.0,12.0,2.0,0,0,3000.0
42803391,0,73.0,7.0,6.0,0,0,16028.58
42804428,0,30.0,8.0,4.0,1,1,7000.0
42807974,0,49.0,6.0,5.0,0,0,4000.0
42814148,0,71.0,5.0,12.0,0,0,5200.0
42816671,1,73.0,9.0,8.0,1,1,8551.81
42825069,1,53.0,6.0,5.0,0,0,600.0
42830224,0,50.0,5.0,3.0,0,0,12000.0
42832812,0,37.0,7.0,10.0,1,1,50.0
42833843,0,77.0,4.0,12.0,0,0,2966.99
42836940,1,50.0,6.0,8.0,0,0,3000.0
42840050,1,36.0,8.0,4.0,0,0,5000.0
42861995,0,74.0,4.0,11.0,0,0,10500.0
42876895,0,68.0,10.0,4.0,0,0,1000.0
42891959,1,33.0,7.0,6.0,0,0,480.0
42894028,1,57.0,3.0,5.0,0,0,12030.23
42897639,0,70.0,10.0,4.0,1,1,6053.34
42903523,0,57.0,9.0,3.0,0,0,1000.0
42910007,0,69.0,7.0,7.0,0,0,24106.7
42924024,0,68.0,9.0,9.0,0,0,3000.0
42926566,0,44.0,9.0,7.0,1,1,1200.0
42955752,0,47.0,3.0,7.0,0,0,2000.0
42960047,0,56.0,8.0,2.0,0,0,1000.0
42962120,0,65.0,6.0,6.0,0,0,17053.35
42969508,1,61.0,15.0,8.0,0,0,3000.01
42977330,0,52.0,10.0,8.0,0,0,6105.32
42981699,1,69.0,9.0,3.0,0,0,20350.98
42989770,0,65.0,4.0,2.0,0,0,1500.0
43008188,1,77.0,5.0,26.0,1,1,4125.19
43011090,0,60.0,8.0,11.0,1,1,22400.34
43015230,0,29.0,13.0,8.0,1,1,550.0
43035550,1,44.0,6.0,5.0,0,0,6000.0
43038133,0,70.0,9.0,5.0,0,0,1500.0
43038656,0,60.0,8.0,2.0,0,0,12000.0
43039660,0,46.0,5.0,5.0,0,0,7910.0
43043781,0,39.0,16.0,11.0,2,1,500.0
43044206,1,37.0,10.0,8.0,1,1,100.0
43047361,1,60.0,9.0,3.0,0,0,20161.21
43051008,0,78.0,6.0,2.0,0,0,10590.28
43060414,0,54.0,8.0,8.0,0,0,2000.0
43065238,1,46.0,12.0,5.0,0,0,1250.0
43075098,1,53.0,8.0,7.0,0,0,1500.0
43081888,0,51.0,18.0,4.0,0,0,11500.0
43082450,0,41.0,12.0,10.0,1,1,1500.0
43094360,1,39.0,4.0,9.0,0,0,3000.0
43095919,0,26.0,5.0,2.0,1,1,6000.0
43097482,1,44.0,13.0,7.0,1,1,24105.33
43110209,0,75.0,8.0,15.0,0,0,1000.0
43132270,0,33.0,9.0,9.0,1,1,720.0
43134957,1,49.0,11.0,8.0,1,1,7500.0
43141341,1,34.0,3.0,3.0,0,0,1500.0
43142410,1,64.0,5.0,2.0,0,0,3000.0
43161598,0,48.0,8.0,5.0,0,0,420.0
43200895,1,67.0,10.0,2.0,0,0,6000.0
43201948,0,79.0,7.0,12.0,1,1,3050.0
43207342,0,76.0,6.0,18.0,0,0,1750.0
43209418,1,58.0,7.0,4.0,0,0,600.0
43217232,0,53.0,8.0,9.0,1,1,1000.0
43248561,0,49.0,18.0,8.0,2,1,10880.5
43253808,1,76.0,10.0,33.0,0,0,1000.0
43254804,1,75.0,11.0,14.0,0,0,16919.71
43258966,1,61.0,7.0,2.0,1,1,3000.0
43266691,0,62.0,7.0,6.0,0,0,2500.0
43272446,0,40.0,2.0,5.0,0,0,2100.01
43273485,0,63.0,8.0,17.0,0,0,200.0
43273990,0,75.0,7.0,18.0,0,0,5000.0
43279572,0,72.0,8.0,31.0,0,0,10958.49
43284703,0,55.0,7.0,9.0,0,0,3100.0
43287214,1,60.0,6.0,9.0,0,0,850.0
43290800,1,34.0,8.0,8.0,1,1,420.0
43294890,0,33.0,10.0,11.0,1,1,4000.0
43299492,0,49.0,8.0,2.0,0,0,5000.0
43304240,1,41.0,7.0,5.0,0,0,6000.0
43311034,0,57.0,12.0,6.0,0,0,3050.12
43315200,0,76.0,15.0,4.0,0,0,5000.0
43332600,1,65.0,11.0,4.0,0,0,10000.0
43340255,0,38.0,2.0,2.0,0,0,1250.0
43356798,0,69.0,7.0,7.0,1,1,18140.78
43362895,1,45.0,5.0,6.0,0,0,6000.0
43376730,0,44.0,7.0,5.0,1,1,9106.7
43377752,0,30.0,14.0,5.0,0,0,7300.0
43386492,0,59.0,8.0,9.0,0,0,7600.0
43389130,1,35.0,5.0,2.0,0,0,600.0
43389653,1,52.0,8.0,5.0,0,0,6000.0
43397524,0,18.0,6.0,2.0,0,0,3000.0
43403206,1,51.0,7.0,5.0,0,0,6000.0
43404237,0,77.0,9.0,3.0,0,0,18000.0
43416596,1,41.0,12.0,5.0,0,0,1000.0
43419129,0,56.0,11.0,9.0,0,0,500.0
43422235,0,70.0,7.0,7.0,1,1,2500.0
43424807,0,66.0,3.0,8.0,0,0,3000.0
43426818,1,49.0,10.0,3.0,0,0,3000.0
43438190,0,57.0,15.0,3.0,0,0,1143.6
43451103,0,40.0,7.0,5.0,0,0,1000.0
43452649,0,55.0,20.0,11.0,1,1,5997.7
43454170,0,42.0,8.0,11.0,1,1,1020.0
43466674,1,36.0,9.0,5.0,0,0,3400.0
43476491,1,62.0,10.0,11.0,0,0,1521.11
43478060,0,58.0,9.0,3.0,2,1,10000.0
43482211,1,65.0,8.0,5.0,0,0,1411.23
43484362,1,33.0,5.0,3.0,0,0,313.8
43485652,0,75.0,14.0,4.0,1,1,30000.0
43485938,0,44.0,13.0,8.0,1,1,800.0
43486462,0,56.0,10.0,8.0,2,1,1000.0
43499335,1,70.0,6.0,7.0,0,0,3000.0
43503561,1,52.0,8.0,2.0,0,0,18000.0
43504606,0,50.0,2.0,2.0,0,0,2000.0
43512781,0,53.0,11.0,14.0,0,0,6000.0
43513303,0,77.0,8.0,2.0,0,0,6000.0
43515446,0,51.0,4.0,10.0,0,0,3050.0
43522213,0,51.0,12.0,9.0,0,0,300.0
43524240,1,38.0,6.0,9.0,0,0,600.0
43527800,0,34.0,6.0,5.0,1,1,480.0
43537024,1,66.0,5.0,16.0,0,0,5000.0
43541579,0,77.0,8.0,6.0,1,1,7000.0
43556525,1,61.0,11.0,6.0,0,0,9800.0
43557521,0,67.0,11.0,11.0,0,0,20333.63
43566687,1,45.0,7.0,4.0,0,0,840.0
43567187,1,64.0,8.0,4.0,0,0,6000.0
43569180,0,38.0,10.0,8.0,1,1,285.01
43573292,0,73.0,7.0,8.0,0,0,4884.25
43580469,0,69.0,9.0,2.0,1,1,3000.0
43586645,0,64.0,7.0,10.0,0,0,3420.0
43589717,0,58.0,4.0,9.0,0,0,1000.0
43595270,0,35.0,7.0,4.0,0,0,600.0
43604163,0,65.0,9.0,12.0,0,0,4490.6
43604716,0,56.0,4.0,5.0,0,0,2500.0
43611011,1,72.0,15.0,4.0,0,0,2200.0
43615165,0,65.0,12.0,7.0,0,0,6105.32
43623818,1,62.0,9.0,11.0,0,0,6105.32
43629484,1,52.0,7.0,4.0,0,0,600.0
43632000,0,61.0,10.0,8.0,0,0,3000.0
43634070,0,37.0,7.0,5.0,0,0,720.0
43638238,0,79.0,10.0,8.0,0,0,3600.01
43641352,0,47.0,8.0,5.0,1,1,1000.0
43645544,0,52.0,6.0,4.0,0,0,5000.0
43646044,1,38.0,8.0,9.0,0,0,300.0
43649167,1,55.0,3.0,2.0,0,0,6000.0
43650173,0,78.0,8.0,9.0,0,0,12107.64
43662708,0,44.0,11.0,10.0,2,1,600.0
43665804,0,62.0,7.0,9.0,0,0,5000.0
43667823,0,54.0,3.0,5.0,0,0,1600.0
43672010,0,78.0,12.0,31.0,0,0,8000.0
43685392,0,59.0,8.0,7.0,0,0,12106.7
43688944,0,49.0,6.0,3.0,0,0,6000.0
43700979,1,64.0,6.0,5.0,0,0,6053.35
43703030,1,50.0,6.0,4.0,0,0,3000.0
43713779,0,70.0,7.0,8.0,0,0,3000.0
43719440,0,58.0,9.0,3.0,1,1,20369.93
43740725,1,73.0,6.0,2.0,0,0,15000.0
43744364,0,47.0,11.0,11.0,0,0,1250.0
43744941,1,75.0,6.0,2.0,0,0,4000.0
43759914,1,61.0,7.0,9.0,0,0,9715.77
43773437,0,78.0,7.0,4.0,0,0,2400.0
43782843,0,29.0,11.0,3.0,0,0,20768.63
43783343,0,70.0,5.0,18.0,0,0,6105.32
43789139,0,69.0,5.0,5.0,0,0,6000.0
43797956,1,52.0,16.0,2.0,2,1,12000.0
43818414,1,78.0,8.0,2.0,1,1,3000.0
43824813,0,45.0,16.0,2.0,2,1,9000.0
43827839,1,26.0,8.0,3.0,0,0,2500.0
43836617,0,58.0,7.0,5.0,0,0,2233.01
43837656,0,49.0,15.0,8.0,0,0,3000.0
43842250,0,64.0,7.0,2.0,0,0,18000.0
43851365,0,65.0,7.0,2.0,0,0,3000.0
43854950,0,38.0,7.0,13.0,1,1,3000.0
43860550,0,38.0,13.0,5.0,1,1,1000.0
43864610,1,46.0,15.0,11.0,1,1,600.01
43880985,0,59.0,13.0,10.0,1,1,6000.0
43890859,1,34.0,8.0,7.0,0,0,9500.0
43893637,0,64.0,5.0,7.0,0,0,26306.7
43930630,0,61.0,11.0,7.0,0,0,1000.0
43944100,1,51.0,9.0,2.0,0,0,12000.0
43948857,1,34.0,8.0,2.0,0,0,3250.0
43949624,1,53.0,7.0,2.0,0,0,6000.0
43950983,1,72.0,5.0,8.0,0,0,9000.0
43962272,0,28.0,4.0,7.0,0,0,3000.0
43968424,0,55.0,6.0,7.0,0,0,7553.35
43974548,0,39.0,12.0,8.0,0,0,3250.0
43995731,1,60.0,11.0,5.0,0,0,600.0
44007711,0,35.0,25.0,2.0,3,1,6000.0
44009757,0,68.0,6.0,2.0,0,0,6000.0
44010798,1,75.0,9.0,13.0,0,0,37759.36
44018543,0,63.0,4.0,12.0,0,0,24199.86
44019620,0,54.0,8.0,6.0,0,0,3053.82
44021153,0,73.0,9.0,25.0,0,0,3000.0
44032040,1,48.0,6.0,4.0,0,0,5000.0
44039273,0,57.0,6.0,2.0,0,0,6000.0
44043378,1,55.0,9.0,11.0,0,0,4800.0
44048760,1,43.0,13.0,6.0,0,0,12107.64
44049015,0,63.0,10.0,4.0,1,1,6000.0
44050579,0,61.0,6.0,5.0,0,0,1500.0
44070880,0,76.0,10.0,31.0,1,1,29847.32
44073935,0,64.0,8.0,9.0,1,1,3000.0
44078058,0,64.0,6.0,6.0,1,1,40000.0
44078554,0,77.0,4.0,12.0,0,0,6000.0
44092891,1,65.0,3.0,15.0,0,0,5042.59
44107970,1,65.0,9.0,11.0,0,0,6250.0
44114135,0,25.0,14.0,5.0,1,1,1000.0
44157454,1,64.0,11.0,13.0,0,0,2500.0
